signal_strength,fiber_loss,temperature,traffic_load,power_status,equipment_health,humidity,fault
63,3.7032147107909186,20,84,1,48,74,1
51,3.607968124702243,35,68,1,87,56,0
45,0.9814748162995648,54,49,1,77,66,1
75,5.291085513198453,34,39,0,81,55,1
40,3.2542307216324393,37,49,0,52,92,1
74,0.6254266399096869,39,11,0,81,51,1
12,2.410250569054982,31,33,0,79,85,1
22,1.3774518420112305,54,28,1,69,70,1
40,1.0949266424495299,30,44,0,91,41,1
38,5.683569926930332,40,47,1,78,87,1
66,4.081504170104886,35,86,1,97,67,1
42,1.8793512307916709,22,25,0,56,66,1
62,4.102274367328909,53,61,1,55,58,1
19,4.837938276508034,43,51,0,78,37,1
72,1.9698973065388183,35,15,0,76,92,1
82,5.9104002249431264,20,66,1,60,50,1
74,5.300567229008085,43,10,1,51,70,1
11,4.803072924334459,43,90,0,50,64,1
11,4.319964767285641,33,58,1,74,72,1
78,0.32856283049086,53,44,1,48,41,1
83,0.2321820783175526,30,45,1,87,72,0
46,1.0724188505442738,22,42,0,89,36,1
11,5.509871782793252,46,51,1,71,93,1
70,1.3822581086848922,48,35,1,46,76,1
49,4.236698340408468,42,36,1,95,56,1
72,5.881418693915706,40,87,0,46,47,1
34,5.629923555038877,27,81,1,93,72,1
47,2.4617467448180332,40,81,0,68,53,1
46,4.1185193524106305,43,41,0,49,88,1
91,4.57985774739078,31,65,0,71,78,1
36,3.342176162508627,38,33,0,78,77,1
93,3.1858754788360195,38,94,1,78,59,0
59,1.418659025138148,54,46,0,96,67,1
43,4.087840914162526,24,89,1,48,46,1
53,1.8334439186653728,30,69,0,74,85,1
81,1.9207729803995561,25,28,1,92,53,0
13,1.667667095909072,44,94,1,72,45,1
61,0.4883735251126169,31,45,1,85,41,0
64,5.077552308836788,35,38,0,96,82,1
82,5.192077248887963,34,37,1,58,51,1
21,4.3701539762821495,20,94,0,73,41,1
23,5.573672145674262,53,67,0,63,44,1
44,3.824866187271237,53,34,0,96,47,1
15,3.873817223709182,50,50,0,82,69,1
56,5.337304737752747,29,24,0,87,70,1
32,1.330399855221646,28,16,1,41,93,1
77,2.6692576186805885,25,18,1,94,51,0
74,4.25441471841479,49,38,0,96,32,1
68,1.6850746152621057,40,18,0,84,91,1
18,1.4488778511267522,48,40,1,81,42,1
67,5.399802285483371,45,21,1,85,39,1
57,5.976444828904538,54,67,0,65,49,1
72,2.37980907788251,42,50,0,45,66,1
18,1.4959656683129063,44,88,0,72,77,1
53,2.486311036709698,53,20,0,40,70,1
55,1.8927284766347612,28,89,0,88,61,1
24,4.948377400235202,27,12,0,55,86,1
97,5.415680125348071,52,68,1,81,82,1
62,2.406437026971584,39,33,0,80,63,1
57,3.6375000883995767,36,10,0,80,93,1
81,0.5647055091651834,35,16,1,74,62,0
51,2.826912195341621,34,42,1,63,83,0
26,0.14034300226498125,32,14,0,78,73,1
44,4.059458587762031,24,70,1,76,90,1
40,1.138522144221853,33,72,1,61,75,0
13,5.280445646860351,37,48,0,79,64,1
57,3.817169712354774,53,93,1,91,78,1
23,5.575979929711479,30,70,0,97,49,1
34,5.635185714310436,53,65,0,60,34,1
55,1.0980637332999532,35,19,0,82,64,1
57,3.1276757911916166,41,40,0,77,40,1
49,1.2532179238024868,54,94,1,51,72,1
59,2.773518486064639,43,55,1,55,79,0
16,2.7555562079379405,37,33,0,87,37,1
69,4.440924514468187,21,78,1,81,51,1
44,5.859124262143443,36,77,1,85,41,1
72,3.8109132213078833,53,40,1,69,85,1
29,4.91459949575838,20,62,0,76,35,1
25,2.481601911805739,43,98,0,44,87,1
31,0.5296564151098216,46,40,1,73,55,1
45,3.136564130440012,33,85,1,79,73,0
28,5.433206127081386,21,97,0,48,87,1
11,1.5175190765911328,30,43,0,43,75,1
77,1.6508784153959557,51,96,1,65,37,1
16,0.718229565816791,24,95,0,72,47,1
56,5.981239303480703,45,31,0,49,39,1
58,2.5469330124304417,26,82,1,47,60,1
87,1.8633567884731537,54,50,0,79,64,1
52,5.567954809260056,47,90,0,50,39,1
41,4.886324365604792,31,57,0,47,55,1
26,5.274098764546021,44,59,1,60,93,1
23,5.707444490553212,54,33,0,93,89,1
90,5.155037832244777,50,11,0,77,51,1
41,5.915361028683395,33,74,0,79,54,1
69,3.8721430497792255,49,30,1,76,91,1
69,1.5212646761316666,41,40,1,50,66,0
61,1.0860846254783032,52,65,1,57,85,1
75,3.653365853056934,49,53,0,58,34,1
13,2.2173913841618926,43,66,1,86,70,1
72,0.8743350261288916,42,66,1,43,59,1
42,4.803856946994468,27,11,1,99,67,1
10,2.1637488954880566,20,87,1,75,59,1
73,2.7264939723321597,24,28,0,68,43,1
46,3.7095354109527876,32,12,0,83,47,1
87,2.4717667752635277,51,11,1,54,56,1
79,5.210991897404137,44,11,1,64,35,1
16,5.896287077422084,44,20,1,89,40,1
33,2.373102967134586,25,35,0,76,70,1
77,1.1524213464347959,31,90,1,62,45,0
64,1.7409360846652966,35,66,0,81,93,1
98,4.076356349901076,45,72,0,55,43,1
12,0.5854271265459476,45,85,1,45,90,1
32,4.08023467237599,41,58,0,60,83,1
45,3.2131882539864383,46,62,1,63,65,1
66,0.3675930484086666,35,74,0,84,78,1
57,2.523222016602171,28,49,1,56,60,0
22,1.4603871013212997,31,37,1,76,94,1
70,0.8681540844593457,22,71,1,66,70,0
95,5.651325382057423,33,16,1,65,73,1
98,1.8170801927927003,33,80,0,55,52,1
33,3.014936265729619,38,46,1,60,68,1
52,3.7110632934542265,42,87,1,57,46,0
42,3.810865348352213,44,60,1,68,88,0
87,2.350264854046959,39,52,1,94,51,0
33,1.6901521658135286,29,87,0,85,44,1
31,3.4328679558499116,40,38,0,84,86,1
61,4.788559515750101,26,99,1,79,30,1
96,5.3804558031229135,33,73,0,43,90,1
15,3.589766573344588,28,15,0,61,85,1
28,3.2199006365986222,52,85,0,46,90,1
85,5.798885191166665,20,60,0,70,78,1
99,1.298114487122147,35,15,0,77,33,1
38,0.19924502825892468,30,97,1,96,66,1
73,3.0058706704354043,43,13,0,91,42,1
23,0.44178068226330347,24,94,0,46,48,1
90,0.4492331085546619,24,23,0,54,47,1
39,0.2943095036832838,45,94,0,79,50,1
80,3.7480695398148534,29,96,0,59,52,1
30,3.7921698755170894,35,52,0,43,70,1
74,1.60850375081669,49,48,1,44,80,1
13,2.753852753725691,25,47,1,76,92,1
55,2.5712094531947223,41,63,0,74,78,1
17,3.0083863195175033,20,28,1,94,42,1
27,1.277123361437746,37,28,1,63,33,1
69,4.895161250511012,36,20,1,44,60,1
54,1.8002612363364927,37,63,1,87,38,0
81,2.0276396300201083,54,23,1,43,32,1
40,3.9389779911409857,38,65,0,81,46,1
37,5.891073671816204,28,54,0,91,52,1
73,1.3060114230486877,33,21,0,44,31,1
46,2.211547864265435,28,54,0,64,43,1
76,2.308234487693993,26,67,0,70,34,1
88,3.2222803412199057,36,74,1,42,68,1
77,5.02697642940168,23,33,0,74,91,1
44,4.3809056271181674,23,85,0,78,75,1
45,1.311946020769492,44,84,1,65,34,0
66,4.305166214689034,32,60,0,89,90,1
79,0.8437375831114051,33,35,0,54,88,1
13,1.2315196799285901,46,46,1,84,84,1
58,2.4232040175094074,30,57,0,42,89,1
48,2.134280126748102,26,85,0,85,34,1
27,5.231625235243695,47,43,0,45,58,1
69,5.982339946768874,35,90,0,79,32,1
95,1.2982977760158103,47,93,0,62,86,1
19,3.97879165362362,50,38,0,89,80,1
32,3.5364273852674746,41,35,0,91,64,1
77,4.638955434044853,28,85,0,55,49,1
68,4.22811917720125,50,70,0,78,68,1
92,1.7254312066249298,50,85,1,72,94,1
99,5.060571821008929,40,38,0,60,69,1
16,2.925185247605294,24,33,0,43,38,1
22,5.604366851908223,38,17,0,96,54,1
12,3.4058461345570348,40,17,1,42,73,1
49,1.815808246455976,49,46,0,72,34,1
20,5.387491852781192,32,15,0,94,44,1
89,4.974904143957569,20,97,0,69,32,1
93,5.686935413637935,25,68,0,60,86,1
60,5.371859506672278,38,86,1,97,73,1
96,1.5466765828293656,42,81,0,52,59,1
32,4.910319808464637,49,12,0,74,91,1
41,3.6056930954391513,38,60,1,63,93,0
50,2.479568617355829,33,17,0,45,88,1
51,0.14501425071576174,26,58,1,98,75,0
47,4.215954894424604,29,47,1,45,41,1
76,5.137931670490255,51,65,0,65,57,1
81,3.6645863225293462,33,55,0,92,38,1
87,1.9332507990101326,36,29,0,76,39,1
81,0.4400762219119796,33,70,0,50,74,1
84,3.987959319933557,21,35,1,83,38,0
51,2.481995004497138,32,85,1,72,57,0
52,3.03144628376381,32,64,0,71,57,1
42,3.4293044924935443,40,53,1,77,68,0
88,4.634561492812085,46,57,1,40,72,1
46,3.2670374262190744,49,23,1,94,94,1
87,3.203398478387632,50,75,0,83,39,1
99,2.9394308293270526,43,65,1,84,46,0
66,2.6231590084475105,47,47,1,40,55,1
73,3.775757851565655,29,92,1,79,50,0
73,0.24395718939101607,48,57,0,55,92,1
69,4.366945901171217,53,35,1,65,48,1
61,1.9565442270106717,38,20,1,81,85,0
81,2.298560833391845,36,28,0,71,91,1
77,3.7239087052952553,53,31,0,76,65,1
91,1.5595174157862834,33,94,1,96,30,0
36,3.9867869970732484,47,42,1,57,35,1
68,0.8533452084122772,30,41,1,40,78,1
28,3.9319032701351144,26,27,0,84,38,1
12,4.331752326032449,37,78,1,40,72,1
82,4.22733130777439,52,85,1,69,32,1
48,4.6676456826315,30,20,0,55,72,1
75,3.1495854355627957,39,29,0,95,47,1
82,5.202124594161191,37,48,1,94,90,1
65,1.4779564367527884,34,65,0,93,54,1
15,2.3617160628339517,54,83,0,59,30,1
37,5.74337396486837,23,60,1,92,65,1
57,4.754723765968398,54,81,0,61,30,1
57,4.4814702892420355,47,28,0,78,77,1
76,4.296137593285866,43,97,0,79,73,1
63,0.7518939950825249,25,48,0,92,85,1
25,5.70874895825836,49,65,1,64,62,1
44,1.8256750653774594,53,74,1,58,76,1
84,0.9518011385595683,24,91,1,59,81,0
96,0.20988903853970217,30,57,0,53,59,1
39,2.3818538986912303,28,16,0,48,49,1
57,4.06837431873495,32,37,1,40,38,1
78,2.411550007111874,36,70,1,75,50,0
17,4.871606119628102,27,52,1,68,94,1
60,1.1712524749943514,46,63,1,49,61,1
19,1.1013631652293243,21,55,0,82,82,1
37,1.6713549637421454,38,98,1,88,44,1
45,0.42023447362576305,50,28,0,43,70,1
69,5.0504404098535165,41,76,1,92,94,1
19,0.8962024705171868,30,21,0,53,40,1
23,2.3423386649208737,33,74,0,79,30,1
72,2.8315431735704975,35,87,0,86,51,1
56,1.4858994060456152,49,75,0,84,43,1
78,5.31895419554138,53,97,1,84,55,1
65,4.44097903129558,33,88,1,43,48,1
15,0.2660499232058597,51,98,0,56,49,1
28,2.6880801982198164,54,53,1,71,86,1
61,0.912875839875799,45,43,0,90,65,1
71,3.869790249896796,31,88,1,74,35,0
58,3.0102345169801636,27,61,0,68,89,1
87,4.8702103100061915,44,86,0,71,71,1
20,4.13646294532688,42,34,1,47,88,1
55,4.929329908651512,24,61,1,50,46,1
78,5.2703572576564115,32,75,0,71,82,1
54,1.1657715651036304,35,43,0,47,31,1
67,3.5429910632377393,50,44,1,64,53,1
41,1.0391900974696728,26,60,0,96,91,1
97,1.5357575457127834,51,65,0,97,88,1
19,1.4418826348568834,52,85,0,75,77,1
22,2.18333462476188,49,42,0,41,49,1
22,4.748426205649706,35,44,1,97,30,1
45,1.9724739520017465,44,85,0,99,43,1
95,4.496148235834005,51,85,0,68,64,1
82,0.10477855602296594,44,53,1,87,75,0
28,3.513835232966542,22,75,0,68,92,1
16,1.7590909320879053,28,62,1,98,91,1
24,4.47709910074424,37,38,0,75,89,1
90,5.94747439906872,52,95,1,76,35,1
55,3.2405124999147303,32,65,1,92,48,0
87,3.244251884874635,31,70,0,96,51,1
57,5.8490552104934075,22,25,0,73,84,1
75,2.2194471432711587,35,54,1,66,63,0
87,2.4381131634038944,51,83,0,53,62,1
13,4.210050351192894,39,46,0,66,90,1
12,3.009908472525905,54,90,0,91,84,1
12,4.636401279696291,39,88,1,51,50,1
84,2.527031092182163,49,53,1,61,35,1
78,4.164599247053348,35,61,1,63,50,1
37,4.6436902534073194,52,40,0,58,63,1
32,3.8926663254138276,45,96,1,65,44,1
39,1.2928948396613567,35,40,0,60,45,1
71,3.1458071706064694,48,54,0,55,45,1
96,5.8021985362075315,54,31,0,82,54,1
60,0.7150644856175319,50,59,0,49,84,1
50,4.260593506319891,46,80,0,74,76,1
95,4.749918364759417,47,83,0,61,79,1
73,4.082657761270302,45,49,0,87,73,1
52,0.7644448340682386,45,75,1,80,39,0
85,0.5412072876405325,37,36,0,66,62,1
67,3.089553031514895,24,43,1,57,63,0
68,1.9939478288533763,24,21,1,51,34,0
49,2.4040150531489854,49,70,0,62,68,1
55,1.709610376120038,26,84,1,62,90,0
71,4.936106941249199,28,83,1,73,32,1
58,5.115263908173435,30,28,1,45,75,1
88,0.19627207274180228,48,33,0,60,60,1
32,4.898577411980832,54,59,0,64,58,1
53,4.072800399437869,53,70,1,76,43,1
53,2.780894628613345,45,85,1,76,53,0
28,0.5882369096652644,32,48,1,83,82,1
53,4.045272391728812,38,30,0,74,78,1
20,1.6538778699424483,29,31,1,56,60,1
69,3.343094093264315,30,54,1,55,66,0
47,1.408428069919439,49,89,0,78,81,1
12,5.279330044858418,23,28,0,41,84,1
25,2.1598638883652757,49,52,0,63,61,1
18,4.151531912065229,51,86,0,82,67,1
50,3.011813720263491,29,44,0,57,62,1
47,5.494580104585419,49,68,1,48,62,1
78,1.4446264720243935,50,61,0,72,57,1
74,5.736292698013268,42,85,1,86,42,1
44,4.538801909160124,30,76,1,44,92,1
44,4.236191444252715,32,15,1,69,71,1
85,5.059446136795633,43,96,1,62,36,1
94,3.9448933819887224,42,36,1,90,87,0
57,0.7500102067614248,52,95,1,76,71,1
17,4.220702298282573,45,56,0,54,37,1
36,2.6825440308678243,38,74,1,90,88,0
18,3.365684397318091,40,85,1,83,43,1
39,2.5091577940068652,29,71,0,99,90,1
23,1.1095376500244247,48,42,0,87,82,1
32,2.9602560778598357,54,78,1,48,66,1
38,0.47072777998929394,35,22,1,47,81,1
35,0.41686797591403235,54,79,1,45,68,1
95,3.2459277152806165,53,33,0,76,36,1
24,1.1638279654513046,53,54,0,80,72,1
82,3.779496164794166,40,19,0,41,80,1
99,1.2265462272506449,33,43,1,90,59,0
90,4.850859601399676,25,58,0,69,67,1
82,0.9629549063504169,40,51,0,50,65,1
76,2.7193750893584707,37,34,1,48,52,1
25,2.847881286489314,26,55,1,86,55,1
22,3.7587685074428685,44,16,1,74,88,1
99,2.4734134850938676,38,28,1,93,84,0
90,3.9752415085430215,50,36,0,73,63,1
33,4.6222348702605665,43,53,1,61,60,1
71,0.8249404850995579,51,80,1,94,53,1
66,0.5329843793261998,50,60,1,56,51,1
45,4.097025282546268,48,52,1,89,47,1
69,5.134665168682455,53,78,0,66,52,1
95,2.930586260046557,23,70,0,52,86,1
82,3.8319365712166404,47,68,1,62,81,1
31,1.8587857620942436,40,34,0,63,34,1
93,5.2596329804143735,21,62,0,96,31,1
12,4.651861892079231,41,57,1,43,58,1
45,3.564374649469441,35,82,0,61,49,1
91,1.9089371690725012,25,80,0,83,78,1
45,2.684550729647054,36,95,0,96,38,1
19,1.7488141750992117,36,59,1,93,45,1
30,2.645993717514292,46,17,1,44,72,1
98,0.39372330064595085,25,65,0,57,87,1
58,0.7233114694966071,23,89,0,79,71,1
18,1.3815924848934868,23,14,0,89,41,1
88,5.43358369803889,42,15,1,74,49,1
61,2.8458747378753975,41,39,0,79,43,1
57,2.935384200275005,43,17,0,69,49,1
69,3.2194226939269686,24,76,1,85,77,0
59,3.0511057863083924,22,27,0,99,30,1
48,0.6086298204387591,31,45,0,71,67,1
25,2.008625811653359,42,29,0,77,30,1
37,0.4981256579115293,35,90,1,52,59,0
15,0.510812217847557,27,61,1,55,32,1
70,0.5556080556642413,21,69,0,84,56,1
15,5.394883208119077,48,55,1,66,92,1
75,1.39191347493251,43,33,0,94,90,1
49,0.49717880189629426,53,65,1,87,80,1
80,0.11684839481700933,26,44,0,49,60,1
71,3.7182557180184737,33,72,0,52,44,1
37,3.7401571335774797,42,17,0,78,71,1
89,1.6631356657401104,25,78,0,77,42,1
56,1.7523947531121047,20,13,1,75,43,0
18,2.095325066768275,37,45,1,46,55,1
61,2.189161247896857,46,96,0,69,89,1
24,4.684327174366808,47,10,0,60,92,1
43,5.6436661307054115,34,80,0,46,43,1
29,3.5704356187875037,26,90,0,62,34,1
87,2.412988528243205,20,16,1,47,62,1
69,1.8392823078716383,53,63,1,66,87,1
67,4.993985742037645,23,90,0,55,79,1
84,0.6314745320874884,51,44,1,95,93,1
76,2.655801048878657,39,34,1,94,74,0
11,4.025270608149888,28,90,1,91,83,1
59,1.5782752136892844,25,42,0,73,57,1
23,0.8939239141532292,40,37,1,55,34,1
65,3.94557341249726,35,43,1,89,63,0
78,3.6372913897990604,20,49,0,51,88,1
53,3.753822483057394,37,84,0,75,51,1
55,5.871466231848141,28,83,0,55,45,1
15,2.0056902012966757,40,42,0,72,70,1
17,5.916338471099046,28,78,0,63,46,1
48,0.37645601058238687,31,47,0,94,30,1
53,0.3384373517912247,43,32,0,84,70,1
36,5.1660562332028475,24,71,1,72,74,1
25,1.9996103721424432,32,61,0,91,69,1
48,2.2078274002245837,54,54,0,88,43,1
10,0.40191713945416274,45,95,0,94,48,1
60,0.11402104982055311,50,78,1,52,33,1
72,3.8342067412365246,40,98,0,47,89,1
42,3.1838976654785607,42,73,1,51,46,0
59,4.393617317688227,30,78,0,79,31,1
63,1.4422128496653768,26,16,0,78,40,1
36,5.100069644684337,38,75,0,99,82,1
90,1.6470272709538225,40,21,1,61,56,0
88,2.7426825212643613,49,55,0,72,57,1
95,2.272138697058413,26,55,1,94,73,0
28,5.1455903468802076,29,26,1,74,36,1
37,4.943979828750793,40,88,1,75,94,1
32,2.7060257268277113,42,60,0,56,81,1
73,2.2089207323659794,46,36,1,54,33,1
48,4.734208156397602,34,65,1,48,80,1
58,1.3617568518877115,48,77,0,73,78,1
68,5.6515390342182625,48,78,1,86,45,1
29,1.976014409049387,35,92,1,64,51,1
70,2.833966314122227,49,53,0,40,62,1
18,4.868985774915029,26,66,1,78,32,1
32,4.7913935187624945,47,85,1,40,58,1
16,4.189485126927313,40,32,0,84,82,1
40,0.7832788335503005,49,29,0,78,91,1
69,1.528846786511176,21,74,1,54,63,0
70,4.309919896916779,33,24,1,97,76,1
84,5.170480095617185,23,94,1,46,60,1
90,1.092427291917213,54,19,1,85,73,1
35,5.936171910306385,21,46,1,65,42,1
91,3.7651278200696905,39,10,0,68,71,1
63,4.945210455185397,25,34,0,60,44,1
40,4.734540970793174,51,83,0,98,71,1
50,0.7326557356406401,37,93,1,91,52,0
37,2.121503736820907,50,67,0,87,62,1
99,2.8046634681419484,24,21,0,49,45,1
15,1.6343716010417693,32,36,0,68,34,1
43,4.126116778197077,20,45,1,97,83,1
18,3.412484238127372,25,21,0,58,39,1
21,5.887542139918057,53,18,0,90,63,1
25,1.1780267202311585,35,88,0,50,44,1
80,3.4108491767511935,45,42,1,93,47,0
40,5.410776208849803,32,61,1,48,53,1
42,0.33344114046630047,23,78,1,49,42,1
16,3.0364249714482128,29,76,1,45,77,1
12,1.3567020993701655,29,82,1,84,53,1
29,5.7536195411695426,46,47,1,58,57,1
14,4.02591319868153,34,98,1,54,72,1
76,1.7102959821600943,54,41,0,64,48,1
47,5.940046056880554,45,88,0,75,53,1
88,1.3878296120634728,53,90,1,40,84,1
65,2.052955694496056,46,61,1,94,77,1
32,4.0833958262191405,23,58,0,52,33,1
11,3.4482833016752936,31,32,0,77,88,1
30,4.964421000075731,42,89,0,82,92,1
87,4.0488982367350115,49,91,0,81,56,1
23,3.51126683779902,52,28,0,80,45,1
71,2.0795620984618406,35,87,1,58,70,0
20,1.845377211234752,47,87,0,68,67,1
13,0.6779593287547026,23,98,0,90,34,1
56,2.477390770843661,42,49,0,91,74,1
29,4.756072598722917,25,54,1,57,79,1
61,1.7785891135040912,36,95,1,64,35,0
25,5.2986356524196685,52,80,1,84,55,1
54,4.828004445935317,26,84,1,56,41,1
17,5.986019756367642,48,46,0,82,32,1
71,4.382224595926146,22,58,1,47,36,1
93,0.3904726533608327,38,92,0,74,71,1
30,3.601184536252164,49,13,0,62,53,1
73,1.8804786973292458,51,83,0,55,76,1
39,5.696324438471251,24,63,0,73,87,1
45,4.301206128416527,37,13,1,69,63,1
14,4.718258256651089,40,32,0,72,45,1
94,3.4119755154531894,37,39,1,81,43,0
47,5.805156523420631,20,56,0,95,88,1
96,1.1067488349847663,32,47,1,62,59,0
28,2.396826235686537,31,58,1,58,75,1
83,3.050285735265679,45,85,1,81,58,0
36,3.365038875606414,39,79,1,48,67,1
22,4.680573259768971,34,91,1,49,72,1
18,4.398200045001598,20,23,1,50,63,1
26,0.4229836471408527,32,77,0,41,36,1
53,4.370051841647727,44,22,1,41,89,1
54,1.64782475310917,30,25,0,52,36,1
97,2.554925052058525,46,61,1,56,49,1
51,2.7560898312916904,36,32,1,68,65,0
60,4.19206485296751,41,30,1,85,44,1
92,4.119710711623216,48,99,0,85,55,1
67,2.3330531455129866,31,26,0,72,81,1
67,4.898085448233686,29,63,0,83,48,1
39,0.8167577564007349,51,56,1,91,92,1
14,1.4730456963194607,31,69,0,42,54,1
17,2.6057051533344993,21,47,0,75,39,1
46,1.3912366160427192,21,46,0,57,68,1
56,5.572747442388148,38,59,1,45,53,1
98,5.57401246318572,25,46,1,80,75,1
54,1.1065789958347663,34,64,0,63,90,1
14,2.538105088429258,25,46,0,54,85,1
72,5.952808159034182,21,73,0,50,88,1
95,0.21456787802294486,32,78,0,45,33,1
56,0.3554309165587498,41,45,0,58,62,1
34,5.073277606641744,32,90,0,99,90,1
59,2.3548399381654033,33,18,0,81,77,1
54,4.411402462916121,33,21,0,85,64,1
39,3.7474181808797007,36,24,1,58,74,0
57,4.196487379697849,39,96,0,89,67,1
60,1.2646429745007028,22,72,1,78,57,0
64,3.3278322028518392,46,30,0,92,40,1
64,3.913265287938771,24,18,1,77,30,0
55,3.357769909521883,46,75,0,82,67,1
40,5.673682586955952,44,83,1,86,66,1
43,0.19609161798898436,25,81,0,94,40,1
83,1.3666863537313296,21,85,1,82,70,0
77,0.5343964832731535,34,69,0,73,38,1
42,5.7843967963831515,29,18,0,88,92,1
65,1.4804252048359248,41,64,0,77,45,1
67,4.467889067993262,29,48,0,81,59,1
66,0.959389238849045,49,62,0,56,60,1
26,0.4078854463903472,41,17,1,72,58,1
20,1.226813522415689,21,32,0,74,42,1
80,1.7295713605870018,53,53,1,58,46,1
90,2.8038291708651215,47,78,1,96,78,1
26,0.23113107437600425,23,87,0,54,84,1
19,3.741924508418854,40,58,1,47,71,1
35,3.9718988393254016,36,90,1,90,77,0
15,1.8164691269434319,39,95,1,61,86,1
90,1.6626468059528539,51,72,0,58,68,1
25,1.2233259213854744,28,39,0,98,57,1
99,1.3696760110044892,22,78,1,42,94,1
13,3.9369985131352836,52,97,0,61,31,1
71,3.67404638999905,33,38,1,58,86,0
93,5.497746630602199,26,42,0,74,84,1
73,4.982202503033179,47,92,1,97,66,1
65,3.4982605898155135,34,50,1,50,37,0
84,1.0875676525639515,49,83,0,75,91,1
32,2.00906015001192,46,58,0,94,79,1
42,2.9084237109053666,22,24,0,84,90,1
40,2.5821228111762773,29,94,1,46,51,1
16,0.480038500622878,36,70,1,44,83,1
95,2.2135771254530208,41,51,1,49,92,1
14,1.2072846082856736,36,98,1,75,89,1
46,3.491842654830119,48,30,0,47,82,1
10,5.589628549110537,49,74,1,78,32,1
79,0.9250457658916348,51,96,1,42,93,1
54,5.180692566341538,43,26,1,89,94,1
56,1.6465144841951627,21,87,0,73,83,1
77,4.1647224816200366,26,43,0,50,77,1
39,3.683546386564418,31,94,1,89,89,0
90,1.3870917758148065,39,89,1,41,72,1
69,2.279553609421996,23,92,1,44,91,1
33,3.325824389019023,21,74,0,41,88,1
40,5.480158544332103,49,85,0,50,87,1
37,1.1873268312132312,23,37,1,97,69,0
54,2.1279242019361306,39,51,0,48,43,1
13,5.9669281658475235,44,37,0,99,33,1
70,4.75866094352234,49,63,0,84,50,1
48,2.3668731846041284,54,98,0,66,88,1
92,0.9389413301731013,29,65,0,54,64,1
33,3.054373286675445,32,37,0,81,67,1
80,3.544266636090849,23,56,1,90,41,0
55,1.624240007336266,41,99,1,96,81,1
62,4.300934404546456,30,96,1,97,67,1
57,3.292158871777998,33,87,1,94,55,0
18,2.265339322500586,29,56,0,63,58,1
31,1.8089487671788855,43,10,0,51,32,1
11,1.7812644566977587,50,63,1,67,39,1
25,4.75997939400705,48,94,1,86,92,1
14,3.039326113819886,38,99,0,80,86,1
21,1.769320222376935,21,49,0,76,88,1
61,4.7518950425731346,44,95,1,84,91,1
35,0.22868036004794934,41,62,1,40,77,1
24,5.972572868779789,20,53,1,42,87,1
76,5.343296042365028,27,71,1,83,67,1
82,4.483478067371585,21,86,1,41,53,1
68,1.671747769857962,28,95,0,49,78,1
48,5.350281524818173,47,52,1,44,63,1
72,4.917415426102598,26,50,0,67,47,1
34,4.828135106727341,33,21,0,43,55,1
50,1.1345354423884964,37,58,0,89,72,1
37,3.731284934651935,51,66,0,70,66,1
30,5.409983310551594,20,25,1,69,89,1
98,3.07630094728226,42,61,1,92,74,0
70,3.354290842083901,30,88,0,82,50,1
66,2.5058370425822747,51,65,1,58,81,1
20,4.052775323813072,43,38,0,42,66,1
28,5.1760423000099545,24,81,1,95,53,1
84,3.1116292426022154,54,97,0,53,58,1
98,5.816963461407376,40,24,1,58,81,1
10,2.4810610740870565,39,23,1,92,94,1
41,0.8162339664996975,49,11,0,94,88,1
94,0.18595518371555605,41,33,1,50,33,0
86,3.5162957757621283,29,89,0,93,64,1
43,4.899100792531147,25,60,0,61,31,1
26,5.105887799499079,32,94,1,84,52,1
64,5.785999591038575,31,76,0,52,54,1
